"","age","male","msm","preg","LE_ps","LE_healthy","QALY_ps","QALY_healthy","LE_loss","QALY_loss","n_sim"
"111",12,1,0,0,28.0786165258604,28.0787601461822,26.3034597300436,26.5255582263385,0.000143620321797044,0.222098496294926,10
"112",17,1,0,0,27.2086136422657,27.2088540562548,25.5721526880126,25.7859964091779,0.0002404139890686,0.213843721165311,10
"113",22,1,0,0,26.2915357907048,26.2919395584593,24.7969320229993,25.0019926778353,0.000403767754470152,0.205060654835954,10
"114",27,1,0,0,25.2983970047908,25.2990374224323,23.9508679974632,24.1463428265994,0.000640417641523783,0.195474829136156,10
"115",32,1,0,0,24.173785907688,24.174694858654,22.9815328766031,23.166164042218,0.000908950966007183,0.184631165614896,10
"116",37,1,0,0,22.8924681107911,22.8936242573107,21.8620526740953,22.0343735870874,0.0011561465195804,0.172320912992028,10
"117",42,1,0,0,21.4309159108647,21.4322643216156,20.5649489518926,20.7233704326711,0.00134841075096404,0.158421480778493,10
"118",50,1,0,0,18.739317225061,18.7407216561711,18.1325640296407,18.2659278835185,0.00140443111009247,0.133363853877782,10
"119",60,1,0,0,14.9907893744967,14.9916919730005,14.6724232979537,14.7720077572748,0.000902598503783381,0.0995844593211288,10
"120",76,1,0,0,8.08264670351381,8.08295799414649,8.03670859378045,8.08295799414649,0.000311290632676986,0.0462494003660439,10
